20221212 08:00:00,0.00000198
20221212 16:00:00,0.00010000
20221213 00:00:00,0.00010000
20221213 08:00:00,0.00004868
20221213 16:00:00,0.00010000
20221214 00:00:00,0.00010000
20221214 08:00:00,0.00010000
20221214 16:00:00,0.00010000
20221215 00:00:00,0.00010000
20221215 08:00:00,0.00010000
20221215 16:00:00,0.00010000
